colony,depth,date,reef,score,mortality,C.SH,D.SH,tot.SH,propD,syms,dom,tdom,vis,days,year
51,5,2014-11-24,25,1,0,0.00485106544397704,NA,0.00485106544397704,0,C,C,C,bleached,31,y1
51,5,2014-12-16,25,2,0,0.00790223695606985,NA,0.00790223695606985,0,C,C,C,bleached,53,y1
51,5,2015-01-14,25,2,0,0.0358445389994263,NA,0.0358445389994263,0,C,C,C,bleached,82,y1
51,5,2015-05-06,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,194,y1
51,5,2015-08-11,25,2,0,0.0856438554097299,0,0.0856438554097299,0,C,C,C,bleached,291,y2
51,5,2015-09-14,25,1,0,0.0779230281438051,0,0.0779230281438051,0,C,C,C,bleached,325,y2
51,5,2015-10-01,25,1,0,0.00359035833106135,0,0.00359035833106135,0,C,C,C,bleached,342,y2
51,5,2015-10-21,25,1,0,0.00342945146343236,0,0.00342945146343236,0,C,C,C,bleached,362,y2
51,5,2015-11-04,25,1,0,0.00755236158064407,0,0.00755236158064407,0,C,C,C,bleached,376,y2
51,5,2015-12-04,25,NA,NA,0.0914447118362309,0,0.0914447118362309,0,C,C,C,bleached,406,y2
51,5,2015-12-17,25,1,0,0.0911599253159771,0,0.0911599253159771,0,C,C,C,bleached,419,y2
51,5,2016-01-20,25,2,0,0.0517066465936625,0,0.0517066465936625,0,C,C,C,bleached,453,y2
51,5,2016-02-11,25,2,0,0.189122583387175,0,0.189122583387175,0,C,C,C,bleached,475,y2
51,5,2016-03-31,25,NA,NA,0.0238849150000322,0,0.0238849150000322,0,C,C,C,bleached,524,y2
52,5,2014-10-24,25,3,0,0.0163365195907293,0.013399375019134,0.0297358946098633,0.45061280970136,CD,C,D,not bleached,0,y1
52,5,2014-11-04,25,3,0,0.00809740862211607,0.0440594313859735,0.0521568400080896,0.84474886475369,DC,D,D,not bleached,11,y1
52,5,2014-11-24,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,31,y1
52,5,2014-12-16,25,3,0,0.0132045459375886,0.0785340827979221,0.0917386287355108,0.856063404046966,DC,D,D,not bleached,53,y1
52,5,2015-01-14,25,3,0,0.0720238081895017,0.167267121893419,0.239290930082921,0.699011541454816,DC,D,D,not bleached,82,y1
52,5,2015-05-06,25,3,0,0.0133352989051359,0.0503178329718441,0.06365313187698,0.790500506229474,DC,D,D,not bleached,194,y1
52,5,2015-08-11,25,3,0,0.0157554366996404,0.0336921235421379,0.0494475602417783,0.681370797212183,DC,D,D,not bleached,291,y2
52,5,2015-09-14,25,3,0,0.0390561500423378,0.030875475630445,0.0699316256727828,0.441509479200648,CD,C,D,not bleached,325,y2
52,5,2015-10-01,25,3,0,0.00354277007411668,0.0154249024047307,0.0189676724788474,0.813220621662065,DC,D,D,not bleached,342,y2
52,5,2015-10-21,25,3,0,0.199407773009488,0.805610935243211,1.0050187082527,0.801587998937678,DC,D,D,not bleached,362,y2
52,5,2015-11-04,25,3,0,0.00610451990419577,0.114197674039068,0.120302193943263,0.949256786563055,DC,D,D,not bleached,376,y2
52,5,2015-12-04,25,NA,NA,0.00752988503134485,0.0877963742292864,0.0953262592606312,0.921009330590038,DC,D,D,not bleached,406,y2
52,5,2015-12-17,25,3,0,0.0150222378160606,0.0627041687778992,0.0777264065939597,0.806729289641083,DC,D,D,not bleached,419,y2
52,5,2016-01-20,25,3,0,0.112628477235045,0.163142567978316,0.27577104521336,0.591587009622763,DC,D,D,not bleached,453,y2
52,5,2016-02-11,25,3,0,0.0349610797606624,0.141336419487371,0.176297499248034,0.80169270744178,DC,D,D,not bleached,475,y2
52,5,2016-03-31,25,NA,NA,0.00789329592331544,0.0982094166265968,0.106102712549912,0.925607029890001,DC,D,D,not bleached,524,y2
53,8,2014-10-24,25,1,0,0.0127792655372761,NA,0.0127792655372761,0,C,C,C,bleached,0,y1
53,8,2014-11-04,25,2,0,0.0266203284660593,NA,0.0266203284660593,0,C,C,C,bleached,11,y1
53,8,2014-11-24,25,3,0,0.0380238604678276,NA,0.0380238604678276,0,C,C,C,bleached,31,y1
53,8,2014-12-16,25,3,0,0.046281335083653,NA,0.046281335083653,0,C,C,C,bleached,53,y1
53,8,2015-01-14,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,82,y1
53,8,2015-05-06,25,3,0,0.0213594250406735,NA,0.0213594250406735,0,C,C,C,bleached,194,y1
53,8,2015-08-11,25,2,0,0.0147559800400239,0,0.0147559800400239,0,C,C,C,bleached,291,y2
53,8,2015-09-14,25,1,0,0.00870248750505526,0,0.00870248750505526,0,C,C,C,bleached,325,y2
53,8,2015-10-01,25,1,0,0.00399010811403691,0,0.00399010811403691,0,C,C,C,bleached,342,y2
53,8,2015-10-21,25,1,0,0.00526114873962278,0,0.00526114873962278,0,C,C,C,bleached,362,y2
53,8,2015-11-04,25,2,0,0.0287407904952797,0,0.0287407904952797,0,C,C,C,bleached,376,y2
53,8,2015-12-04,25,NA,NA,0.0116922269900253,0,0.0116922269900253,0,C,C,C,bleached,406,y2
53,8,2015-12-17,25,2,0,0.92053440781825,0,0.92053440781825,0,C,C,C,bleached,419,y2
53,8,2016-01-20,25,2,0,0.0207915849947582,0,0.0207915849947582,0,C,C,C,bleached,453,y2
53,8,2016-02-11,25,3,0,0.0203757016832308,0,0.0203757016832308,0,C,C,C,bleached,475,y2
53,8,2016-03-31,25,NA,NA,0.0229819265506452,0,0.0229819265506452,0,C,C,C,bleached,524,y2
54,8,2014-10-24,25,3,0,0.319037152353611,NA,0.319037152353611,0,C,C,C,not bleached,0,y1
54,8,2014-11-04,25,3,0,0.0685756761817944,NA,0.0685756761817944,0,C,C,C,not bleached,11,y1
54,8,2014-11-24,25,3,0,0.0764504435935033,NA,0.0764504435935033,0,C,C,C,not bleached,31,y1
54,8,2014-12-16,25,3,0,0.0366027587276883,NA,0.0366027587276883,0,C,C,C,not bleached,53,y1
54,8,2015-01-14,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,82,y1
54,8,2015-05-06,25,3,0,0.0501946656575535,NA,0.0501946656575535,0,C,C,C,not bleached,194,y1
54,8,2015-08-11,25,3,0,0.150219452774728,0,0.150219452774728,0,C,C,C,not bleached,291,y2
54,8,2015-09-14,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,325,y2
54,8,2015-10-01,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
54,8,2015-10-21,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
54,8,2015-11-04,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
54,8,2015-12-17,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
54,8,2016-01-20,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
54,8,2016-02-11,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,475,y2
57,5,2014-10-24,25,1,0,0.00498783965573795,NA,0.00498783965573795,0,C,C,C,bleached,0,y1
57,5,2014-11-04,25,1,0,0.0121191441323608,NA,0.0121191441323608,0,C,C,C,bleached,11,y1
57,5,2014-11-24,25,1,0,0.0484562322943463,NA,0.0484562322943463,0,C,C,C,bleached,31,y1
57,5,2014-12-16,25,2,0,0.0218704351815332,NA,0.0218704351815332,0,C,C,C,bleached,53,y1
57,5,2015-01-14,25,2,0,1.6256907654094,NA,1.6256907654094,0,C,C,C,bleached,82,y1
57,5,2015-05-06,25,3,0,0.083096020512656,NA,0.083096020512656,0,C,C,C,bleached,194,y1
57,5,2015-08-11,25,3,0,0.0533874167300999,0,0.0533874167300999,0,C,C,C,bleached,291,y2
57,5,2015-09-14,25,1,0,0.00982479862647751,0,0.00982479862647751,0,C,C,C,bleached,325,y2
57,5,2015-10-01,25,1,0,0.000993696946918424,0,0.000993696946918424,0,C,C,C,bleached,342,y2
57,5,2015-10-21,25,1,0,0,0,2e-05,NA,NA,NA,C,bleached,362,y2
57,5,2015-11-04,25,1,0,0.000121499967879461,0,0.000121499967879461,0,C,C,C,bleached,376,y2
57,5,2015-12-04,25,NA,NA,0.00495927022237546,0,0.00495927022237546,0,C,C,C,bleached,406,y2
57,5,2015-12-17,25,2,0,0.374657322299914,0,0.374657322299914,0,C,C,C,bleached,419,y2
57,5,2016-01-20,25,2,0,0.11125125784429,0,0.11125125784429,0,C,C,C,bleached,453,y2
57,5,2016-02-11,25,3,0,0.111672321210627,0,0.111672321210627,0,C,C,C,bleached,475,y2
57,5,2016-03-31,25,NA,NA,0.130637731832401,0,0.130637731832401,0,C,C,C,bleached,524,y2
58,5,2014-10-24,25,3,0,0.0127150233169096,0.0776113769824995,0.0903264002994091,0.859232480484526,DC,D,D,not bleached,0,y1
58,5,2014-11-04,25,3,0,0.0174520851475453,0.167348188162471,0.184800273310016,0.905562449476099,DC,D,D,not bleached,11,y1
58,5,2014-11-24,25,3,0,0.0132310115822473,0.30580753218592,0.319038543768168,0.958528485536651,DC,D,D,not bleached,31,y1
58,5,2014-12-16,25,3,0,0.0011653271285775,0.136393027657376,0.137558354785953,0.991528488906466,DC,D,D,not bleached,53,y1
58,5,2015-01-14,25,3,0,0.13338665981177,0.345799512812004,0.479186172623773,0.721639171928911,DC,D,D,not bleached,82,y1
58,5,2015-05-06,25,3,0,0.0121002844105642,0.0449506343775451,0.0570509187881094,0.787903776703309,DC,D,D,not bleached,194,y1
58,5,2015-08-11,25,2,0,0.0156900477472322,0.112084226732602,0.127774274479834,0.877204955292402,DC,D,D,not bleached,291,y2
58,5,2015-09-14,25,2,0,0.0113677737206944,0.0941891814235498,0.105556955144244,0.89230672952663,DC,D,D,not bleached,325,y2
58,5,2015-10-01,25,2,0,0.00270659276897513,0.110326798554024,0.113033391323,0.976054927333456,DC,D,D,not bleached,342,y2
58,5,2015-10-21,25,3,0,0.000673443042395402,0.131611291226013,0.132284734268408,0.99490914015045,DC,D,D,not bleached,362,y2
58,5,2015-11-04,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
58,5,2015-12-04,25,NA,NA,0.00257670582363487,0.12318556985215,0.125762275675785,0.979511297725897,DC,D,D,not bleached,406,y2
58,5,2015-12-17,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
58,5,2016-01-20,25,3,0,0.0131959913987502,0.406338838557452,0.419534829956203,0.968546136204883,DC,D,D,not bleached,453,y2
58,5,2016-02-11,25,3,0,0.00494553924965252,0.171681342938356,0.176626882188009,0.972000076158349,DC,D,D,not bleached,475,y2
58,5,2016-03-31,25,NA,NA,0.0255504684578678,0.179624391129486,0.205174859587353,0.875469789479789,DC,D,D,not bleached,524,y2
6,6,2014-10-24,HIMB,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,y1
6,6,2014-11-04,HIMB,3,0,NA,0.0434487882270647,0.0434487882270647,1,D,D,D,not bleached,11,y1
6,6,2014-11-24,HIMB,3,0,NA,0.0824441873445078,0.0824441873445078,1,D,D,D,not bleached,31,y1
6,6,2014-12-16,HIMB,3,0,NA,0.185426808688444,0.185426808688444,1,D,D,D,not bleached,53,y1
6,6,2015-01-14,HIMB,3,0,0.000741525228451483,4.92487028586847,4.92561181109692,0.999849455203355,DC,D,D,not bleached,82,y1
6,6,2015-05-06,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,194,y1
6,6,2015-08-11,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,291,y2
6,6,2015-09-14,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,325,y2
6,6,2015-10-01,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
6,6,2015-10-21,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
6,6,2015-11-04,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
6,6,2015-12-17,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
6,6,2016-01-20,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
6,6,2016-02-11,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,475,y2
65,6,2014-10-24,25,1,0,0.247538304535573,NA,0.247538304535573,0,C,C,C,bleached,0,y1
65,6,2014-11-04,25,2,0,0.00661192521775872,NA,0.00661192521775872,0,C,C,C,bleached,11,y1
65,6,2014-11-24,25,2,0,0.113825073643834,NA,0.113825073643834,0,C,C,C,bleached,31,y1
65,6,2014-12-16,25,2,0,0.122064824070375,3.19453263019736e-05,0.122096769396677,0.00026163940667576,CD,C,C,bleached,53,y1
65,6,2015-01-14,25,2,0,0.692203450352324,NA,0.692203450352324,0,C,C,C,bleached,82,y1
65,6,2015-05-06,25,3,0,0.00908732963643919,NA,0.00908732963643919,0,C,C,C,bleached,194,y1
65,6,2015-08-11,25,2,0,0.0292766350018782,0,0.0292766350018782,0,C,C,C,bleached,291,y2
65,6,2015-09-14,25,1,0,0.0460100729113377,0,0.0460100729113377,0,C,C,C,bleached,325,y2
65,6,2015-10-01,25,2,0,0.0545110890192612,0,0.0545110890192612,0,C,C,C,bleached,342,y2
65,6,2015-10-21,25,2,0,0.011527660420698,0,0.011527660420698,0,C,C,C,bleached,362,y2
65,6,2015-11-04,25,2,0,0.0563552392944612,0,0.0563552392944612,0,C,C,C,bleached,376,y2
65,6,2015-12-04,25,NA,NA,0.0253370707550851,0,0.0253370707550851,0,C,C,C,bleached,406,y2
65,6,2015-12-17,25,3,0,0.0881340646765833,0,0.0881340646765833,0,C,C,C,bleached,419,y2
65,6,2016-01-20,25,3,0,0.0581407524455985,0,0.0581407524455985,0,C,C,C,bleached,453,y2
65,6,2016-02-11,25,3,0,0.0385051053180052,0,0.0385051053180052,0,C,C,C,bleached,475,y2
65,6,2016-03-31,25,NA,NA,0.0233172838322422,0,0.0233172838322422,0,C,C,C,bleached,524,y2
66,6,2014-10-24,25,3,0,0.02238230500665,NA,0.02238230500665,0,C,C,C,not bleached,0,y1
66,6,2014-11-04,25,3,0,0.0238714716157553,NA,0.0238714716157553,0,C,C,C,not bleached,11,y1
66,6,2014-11-24,25,3,0,0.0645624845016476,NA,0.0645624845016476,0,C,C,C,not bleached,31,y1
66,6,2014-12-16,25,3,0,0.162652068279501,NA,0.162652068279501,0,C,C,C,not bleached,53,y1
66,6,2015-01-14,25,3,0,0.209808063798987,NA,0.209808063798987,0,C,C,C,not bleached,82,y1
66,6,2015-05-06,25,3,0,0.0405759124483894,NA,0.0405759124483894,0,C,C,C,not bleached,194,y1
66,6,2015-08-11,25,3,0,0.01450901663726,0,0.01450901663726,0,C,C,C,not bleached,291,y2
66,6,2015-09-14,25,3,0,0.0806933476420868,0,0.0806933476420868,0,C,C,C,not bleached,325,y2
66,6,2015-10-01,25,3,0,0.026006094243384,0,0.026006094243384,0,C,C,C,not bleached,342,y2
66,6,2015-10-21,25,3,0,0.0240969364623156,0,0.0240969364623156,0,C,C,C,not bleached,362,y2
66,6,2015-11-04,25,3,0,0.240789360679218,0,0.240789360679218,0,C,C,C,not bleached,376,y2
66,6,2015-12-04,25,NA,NA,0.0755535603913633,0,0.0755535603913633,0,C,C,C,not bleached,406,y2
66,6,2015-12-17,25,3,0,0.280387424981931,0,0.280387424981931,0,C,C,C,not bleached,419,y2
66,6,2016-01-20,25,3,0,0.044229218243321,0,0.044229218243321,0,C,C,C,not bleached,453,y2
66,6,2016-02-11,25,3,0,0.0909264320502894,0,0.0909264320502894,0,C,C,C,not bleached,475,y2
66,6,2016-03-31,25,NA,NA,0.0109016744418516,0,0.0109016744418516,0,C,C,C,not bleached,524,y2
69,5,2014-10-24,25,1,0,0.0595668617182596,NA,0.0595668617182596,0,C,C,C,bleached,0,y1
69,5,2014-11-04,25,1,0,0.00986361057972091,0.0105091470147694,0.0203727575944903,0.515843128551804,DC,D,C,bleached,11,y1
69,5,2014-11-24,25,2,0,0.0212221197068816,0.0207272781961365,0.0419493979030181,0.494101923561703,CD,C,C,bleached,31,y1
69,5,2014-12-16,25,2,0,0.0793358312763141,NA,0.0793358312763141,0,C,C,C,bleached,53,y1
69,5,2015-01-14,25,2,0,0.169724666765798,0.222326685249795,0.392051352015592,0.567085623112332,DC,D,C,bleached,82,y1
69,5,2015-05-06,25,3,0,0.236331915697187,NA,0.236331915697187,0,C,C,C,bleached,194,y1
69,5,2015-08-11,25,2,0,0.0498450327845981,0,0.0498450327845981,0,C,C,C,bleached,291,y2
69,5,2015-09-14,25,2,0,0.0093903428798635,0,0.0093903428798635,0,C,C,C,bleached,325,y2
69,5,2015-10-01,25,1,0,0.00612125656215395,0.00625382763170104,0.012375084193855,0.505356370408086,DC,D,C,bleached,342,y2
69,5,2015-10-21,25,1,0,0,0,2e-05,NA,NA,NA,C,bleached,362,y2
69,5,2015-11-04,25,1,0,0.00636463525113779,0,0.00636463525113779,0,C,C,C,bleached,376,y2
69,5,2015-12-04,25,NA,NA,0.0167533515900746,0.0153694054967948,0.0321227570868694,0.478458478991432,CD,C,C,bleached,406,y2
69,5,2015-12-17,25,2,0,0.780241993418768,0,0.780241993418768,0,C,C,C,bleached,419,y2
69,5,2016-01-20,25,3,0,0.0125392385505013,0.0119342785989419,0.0244735171494433,0.487640518772489,CD,C,C,bleached,453,y2
69,5,2016-02-11,25,3,0,0.0340923900351144,0.0471860812177572,0.0812784712528717,0.580548335745059,DC,D,C,bleached,475,y2
69,5,2016-03-31,25,NA,NA,0.0229755554908655,0.00395695170226536,0.0269325071931309,0.146921030184467,CD,C,C,bleached,524,y2
7,5,2014-10-24,HIMB,1,0,0.0663789851517379,NA,0.0663789851517379,0,C,C,C,bleached,0,y1
7,5,2014-11-04,HIMB,1,1,0.00305105395437719,NA,0.00305105395437719,0,C,C,C,bleached,11,y1
7,5,2014-11-24,HIMB,1,2,0.0083774024230798,0.00357671548387035,0.0119541179069501,0.299203631059289,CD,C,C,bleached,31,y1
7,5,2014-12-16,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,53,y1
7,5,2015-01-14,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,82,y1
7,5,2015-05-06,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,194,y1
7,5,2015-08-11,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,291,y2
7,5,2015-09-14,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,325,y2
7,5,2015-10-01,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
7,5,2015-10-21,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
7,5,2015-11-04,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
7,5,2015-12-17,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
7,5,2016-01-20,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
7,5,2016-02-11,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,475,y2
70,5,2014-10-24,25,3,0,0.000505567755263949,0.0611712135039107,0.0616767812591746,0.991802948452522,DC,D,D,not bleached,0,y1
70,5,2014-11-04,25,3,0,0.00167858348584542,0.0835538780815764,0.0852324615674219,0.980305819461549,DC,D,D,not bleached,11,y1
70,5,2014-11-24,25,3,0,0.0283490245055608,1.48255081702625,1.51089984153181,0.981236992865907,DC,D,D,not bleached,31,y1
70,5,2014-12-16,25,3,0,2.32480133607125e-06,0.0616228486783273,0.0616251734796633,0.999962275135228,DC,D,D,not bleached,53,y1
70,5,2015-01-14,25,3,0,0.000179789908738685,0.201384054568626,0.201563844477365,0.999108025007139,DC,D,D,not bleached,82,y1
70,5,2015-05-06,25,3,0,4.56435247979434e-05,0.156717411768448,0.156763055293246,0.999708837489085,DC,D,D,not bleached,194,y1
70,5,2015-08-11,25,3,0,0.00027084283628224,0.0222392997304418,0.022510142566724,0.98796796441962,DC,D,D,not bleached,291,y2
70,5,2015-09-14,25,3,0,0.000399766043224052,0.0209472573329853,0.0213470233762094,0.981272984238656,DC,D,D,not bleached,325,y2
70,5,2015-10-01,25,3,0,0.000508027267201089,0.0109730254888795,0.0114810527560806,0.955750811533199,DC,D,D,not bleached,342,y2
70,5,2015-10-21,25,3,0,0.000786477739671581,0.0319953303293954,0.032781808069067,0.976008713795939,DC,D,D,not bleached,362,y2
70,5,2015-11-04,25,3,0,0.000604212458729543,0.0347439398748992,0.0353481523336288,0.982906816372557,DC,D,D,not bleached,376,y2
70,5,2015-12-04,25,NA,NA,0.000220168173168174,0.0968237761870447,0.0970439443602129,0.997731252839941,DC,D,D,not bleached,406,y2
70,5,2015-12-17,25,3,0,0.00280330328851312,1.43540233383687,1.43820563712539,0.998050832776517,DC,D,D,not bleached,419,y2
70,5,2016-01-20,25,3,0,0.0010561961865029,0.105440803281263,0.106496999467766,0.99008238549648,DC,D,D,not bleached,453,y2
70,5,2016-02-11,25,3,0,0,0.0503140513288426,0.0503140513288426,1,D,D,D,not bleached,475,y2
70,5,2016-03-31,25,NA,NA,0,0.033080048765724,0.033080048765724,1,D,D,D,not bleached,524,y2
71,5,2014-10-24,25,1,0,0.000343460957653142,0.000396772421336482,0.000740233378989624,0.536009902549995,DC,D,C,bleached,0,y1
71,5,2014-11-04,25,1,0,0.000563787697677495,0.000369859461177088,0.000933647158854583,0.396144793747179,CD,C,C,bleached,11,y1
71,5,2014-11-24,25,1,1,0.00841161799208968,0.00614715041195373,0.0145587684040434,0.422230111871721,CD,C,C,bleached,31,y1
71,5,2014-12-16,25,2,1,0.00126266587237374,0.00105010575044041,0.00231277162281414,0.454046452352547,CD,C,C,bleached,53,y1
71,5,2015-01-14,25,2,1,0.0139173101937266,0.0166201001006346,0.0305374102943612,0.54425375106885,DC,D,C,bleached,82,y1
71,5,2015-05-06,25,2,1,0.00529493838966598,0.0033314487647511,0.00862638715441708,0.386192818049588,CD,C,C,bleached,194,y1
71,5,2015-08-11,25,1,1,0.0253994937578802,0,0.0253994937578802,0,C,C,D,bleached,291,y2
71,5,2015-09-14,25,1,1,0.0572668298900971,0,0.0572668298900971,0,C,C,D,bleached,325,y2
71,5,2015-10-01,25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
71,5,2015-10-21,25,1,1,0.000199184575561103,0.000227051182597504,0.000426235758158607,0.532689194305034,DC,D,D,bleached,362,y2
71,5,2015-11-04,25,2,1,0.00020162240042607,0.00205542888310614,0.00225705128353221,0.910669995893696,DC,D,D,bleached,376,y2
71,5,2015-12-04,25,NA,NA,6.09123188665699e-05,0.0306547653470105,0.0307156776658771,0.998016898095846,DC,D,D,bleached,406,y2
71,5,2015-12-17,25,2,1,0.0322142664295423,0.0151672692337883,0.0473815356633306,0.320109279309967,CD,C,D,bleached,419,y2
71,5,2016-01-20,25,2,1,0.000155725578562005,0.0455724319493583,0.0457281575279203,0.99659453634302,DC,D,D,bleached,453,y2
71,5,2016-02-11,25,2,1,0.00196030459189667,0.333152626239841,0.335112930831738,0.994150316470835,DC,D,D,bleached,475,y2
71,5,2016-03-31,25,NA,NA,0.00141895401674942,0.134400011951291,0.135818965968041,0.9895526077184,DC,D,D,bleached,524,y2
72,5,2014-10-24,25,3,0,0.00538558945709486,0.00548882411934377,0.0108744135764386,0.504746677212672,DC,D,C,not bleached,0,y1
72,5,2014-11-04,25,3,0,0.0118979554597906,0.0100145059256506,0.0219124613854412,0.457023323372713,CD,C,C,not bleached,11,y1
72,5,2014-11-24,25,3,0,0.0150871492127521,0.011668467434143,0.0267556166468951,0.436112820277573,CD,C,C,not bleached,31,y1
72,5,2014-12-16,25,3,0,0.0866585728557121,0.089812349329958,0.17647092218567,0.508935683100607,DC,D,C,not bleached,53,y1
72,5,2015-01-14,25,3,0,1.65638280118681,NA,1.65638280118681,0,C,C,C,not bleached,82,y1
72,5,2015-05-06,25,3,0,0.359467589062925,0.0020232357245194,0.361490824787445,0.00559692137610702,CD,C,C,not bleached,194,y1
72,5,2015-08-11,25,3,0,0.0749848812312497,0.000538041536034491,0.0755229227672842,0.00712421495778716,CD,C,C,not bleached,291,y2
72,5,2015-09-14,25,3,0,0.174022234431581,0.00195699416739869,0.175979228598979,0.0111205974874357,CD,C,C,not bleached,325,y2
72,5,2015-10-01,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
72,5,2015-10-21,25,3,0,0.0155191521608362,0,0.0155191521608362,0,C,C,C,not bleached,362,y2
72,5,2015-11-04,25,3,0,0.198085276194867,0,0.198085276194867,0,C,C,C,not bleached,376,y2
72,5,2015-12-04,25,NA,NA,0.0178639329666552,0,0.0178639329666552,0,C,C,C,not bleached,406,y2
72,5,2015-12-17,25,3,0,0.128469122307352,0.00184240400987486,0.130311526317227,0.0141384577553774,CD,C,C,not bleached,419,y2
72,5,2016-01-20,25,3,0,0.0500961503223103,0.000954547870885473,0.0510506981931958,0.0186980375326718,CD,C,C,not bleached,453,y2
72,5,2016-02-11,25,3,0,0.0397402167868889,0,0.0397402167868889,0,C,C,C,not bleached,475,y2
72,5,2016-03-31,25,NA,NA,0.0136197454755084,0.0456625478784283,0.0592822933539367,0.770256096635912,DC,D,C,not bleached,524,y2
77,6,2014-10-24,25,1,0,0.00845941132629479,NA,0.00845941132629479,0,C,C,C,bleached,0,y1
77,6,2014-11-04,25,1,0,0.00562921471346343,0.000233300733158801,0.00586251544662224,0.0397953293740523,CD,C,C,bleached,11,y1
77,6,2014-11-24,25,1,0,0.00468192160388252,NA,0.00468192160388252,0,C,C,C,bleached,31,y1
77,6,2014-12-16,25,2,0,0.00734151140341434,0.00381175177126016,0.0111532631746745,0.341761125113181,CD,C,C,bleached,53,y1
77,6,2015-01-14,25,2,0,0.0521554350754703,NA,0.0521554350754703,0,C,C,C,bleached,82,y1
77,6,2015-05-06,25,3,0,0.0173508818948131,NA,0.0173508818948131,0,C,C,C,bleached,194,y1
77,6,2015-08-11,25,2,0,0.0102430811143179,0,0.0102430811143179,0,C,C,C,bleached,291,y2
77,6,2015-09-14,25,1,0,0,0,2e-05,NA,NA,NA,C,bleached,325,y2
77,6,2015-10-01,25,1,0,0,0,2e-05,NA,NA,NA,C,bleached,342,y2
77,6,2015-10-21,25,1,0,0.000267040013441358,0,0.000267040013441358,0,C,C,C,bleached,362,y2
77,6,2015-11-04,25,1,1,0.00924887465058171,0,0.00924887465058171,0,C,C,C,bleached,376,y2
77,6,2015-12-04,25,NA,NA,0.0437080720492769,0,0.0437080720492769,0,C,C,C,bleached,406,y2
77,6,2015-12-17,25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
77,6,2016-01-20,25,2,2,0.0678453407537608,0,0.0678453407537608,0,C,C,C,bleached,453,y2
77,6,2016-02-11,25,2,2,0.170517717348265,0,0.170517717348265,0,C,C,C,bleached,475,y2
77,6,2016-03-31,25,NA,NA,0.0237635395970992,0,0.0237635395970992,0,C,C,C,bleached,524,y2
78,6,2014-10-24,25,3,0,0.00487638109108144,0.0254851678705607,0.0303615489616421,0.839389581300937,DC,D,D,not bleached,0,y1
78,6,2014-11-04,25,3,0,0.000346371619979325,0.112013098850576,0.112359470470555,0.996917290384791,DC,D,D,not bleached,11,y1
78,6,2014-11-24,25,3,0,0.0151962894043962,0.0512403248245241,0.0664366142289203,0.771266347920224,DC,D,D,not bleached,31,y1
78,6,2014-12-16,25,3,0,2.36512782528873e-05,0.0767950425236681,0.076818693801921,0.999692115589548,DC,D,D,not bleached,53,y1
78,6,2015-01-14,25,3,0,0.0323379044467237,NA,0.0323379044467237,0,C,C,D,not bleached,82,y1
78,6,2015-05-06,25,3,0,0.0600966835498799,0.0167812462568066,0.0768779298066865,0.218284315134447,CD,C,D,not bleached,194,y1
78,6,2015-08-11,25,3,0,0.00132967884624129,0.0960683601305552,0.0973980389767965,0.986347991600138,DC,D,D,not bleached,291,y2
